price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Private room,room_type_Shared room
93,1,185,2,73,False,False,True,False,False,False
150,2,29,2,178,False,False,True,False,True,False
499,30,10,1,365,False,True,False,False,False,False
175,3,11,1,0,False,True,False,False,False,False
129,3,18,2,0,False,True,False,False,True,False
225,5,75,2,278,True,False,False,False,False,False
68,3,2,1,0,False,True,False,False,False,False
250,1,23,1,0,False,True,False,False,False,False
49,7,23,1,22,False,False,True,False,False,False
77,2,0,3,0,True,False,False,False,True,False
400,2,6,1,0,True,False,False,False,False,False
340,3,0,1,83,True,False,False,False,True,False
135,2,134,1,302,True,False,False,False,False,False
220,1,128,1,239,False,True,False,False,False,False
2500,40,17,1,0,False,True,False,False,False,False
60,1,101,4,257,False,True,False,False,True,False
50,5,16,6,15,False,True,False,False,True,False
140,2,2,1,22,False,True,False,False,True,False
54,1,70,4,85,False,False,True,False,True,False
91,9,11,1,234,True,False,False,False,False,False
99,5,0,1,0,True,False,False,False,True,False
200,2,83,3,201,True,False,False,False,False,False
70,1,129,1,28,False,True,False,False,True,False
77,2,36,1,116,False,True,False,False,True,False
70,5,2,2,0,True,False,False,False,True,False
250,3,31,1,13,True,False,False,False,False,False
106,8,25,1,10,False,True,False,False,True,False
150,30,6,6,141,False,True,False,False,False,False
125,3,0,1,0,True,False,False,False,False,False
45,2,6,1,0,True,False,False,False,True,False
58,1,14,5,0,True,False,False,False,True,False
94,2,65,1,54,False,True,False,False,True,False
95,30,2,3,248,True,False,False,False,False,False
79,1,62,2,258,False,True,False,False,True,False
145,2,0,1,0,False,True,False,False,False,False
50,1,0,26,365,True,False,False,False,True,False
34,2,83,1,192,True,False,False,False,False,True
32,2,3,1,0,True,False,False,False,True,False
190,30,1,6,277,False,True,False,False,False,False
138,6,20,7,322,False,False,True,False,False,False
75,2,13,1,364,False,False,False,False,True,False
110,3,23,1,0,False,False,True,False,True,False
264,2,130,1,167,True,False,False,False,False,False
120,7,14,1,64,False,True,False,False,True,False
298,6,30,7,174,False,False,True,False,False,False
150,6,50,7,343,False,False,True,False,False,False
398,5,48,7,139,False,False,True,False,False,False
155,1,101,1,308,False,False,True,False,False,False
157,1,0,1,0,False,True,False,False,True,False
120,30,5,6,66,False,True,False,False,False,False
29,2,1,1,0,False,False,False,False,True,False
150,2,21,1,288,False,False,True,False,False,False
100,3,68,4,128,True,False,False,False,False,False
150,4,5,1,8,False,True,False,False,False,False
160,1,0,2,0,False,True,False,False,True,False
85,4,13,1,5,True,False,False,False,True,False
45,7,1,1,17,False,True,False,False,True,False
165,1,3,2,0,False,True,False,False,True,False
64,1,64,12,63,True,False,False,False,True,False
60,1,22,2,177,False,False,True,False,True,False
101,5,2,1,0,False,True,False,False,True,False
50,7,3,1,0,False,True,False,False,True,False
100,2,45,1,251,True,False,False,False,True,False
53,1,88,12,61,True,False,False,False,True,False
90,2,4,1,0,False,True,False,False,True,False
215,2,74,2,31,True,False,False,False,False,False
150,2,68,2,263,True,False,False,False,False,False
325,30,76,2,294,False,True,False,False,False,False
155,2,4,1,0,False,True,False,False,False,False
100,2,74,1,78,True,False,False,False,False,False
115,2,4,2,86,True,False,False,False,False,False
59,1,44,1,90,True,False,False,False,False,True
275,1,0,1,0,True,False,False,False,False,False
110,3,3,1,12,True,False,False,False,False,False
150,10,4,1,0,False,False,True,False,False,False
75,2,44,3,77,False,True,False,False,True,False
175,1,8,2,90,False,True,False,False,True,False
90,1,50,1,43,True,False,False,False,True,False
150,2,85,1,132,False,False,True,False,False,False
148,3,2,1,0,False,True,False,False,False,False
100,2,107,1,46,True,False,False,False,False,False
188,1,85,1,151,False,False,True,False,False,False
43,4,4,1,3,True,False,False,False,True,False
110,1,82,5,0,False,True,False,False,True,False
200,20,0,1,0,False,True,False,False,False,False
120,4,31,2,188,False,True,False,False,True,False
42,3,1,1,0,True,False,False,False,True,False
250,1,0,1,0,False,True,False,False,False,True
40,2,36,7,286,False,False,False,True,True,False
140,2,4,1,0,False,False,True,False,False,False
116,1,28,1,0,False,True,False,False,False,False
215,3,0,1,0,False,True,False,False,False,False
181,1,3,1,0,True,False,False,False,False,False
70,2,9,1,8,False,True,False,False,True,False
169,2,80,6,241,True,False,False,False,False,False
105,2,60,2,319,False,False,True,False,False,False
55,1,8,1,0,False,True,False,False,True,False
163,6,25,1,266,False,True,False,False,False,False
75,1,5,1,0,False,False,True,False,True,False
225,1,67,2,350,True,False,False,False,False,False
110,7,1,1,99,False,True,False,False,True,False
29,1,51,1,16,True,False,False,False,True,False
55,30,15,2,163,True,False,False,False,True,False
102,1,45,1,0,False,True,False,False,False,False
130,26,39,1,29,False,True,False,False,False,False
350,2,55,1,281,True,False,False,False,False,False
53,1,65,12,30,True,False,False,False,True,False
69,14,6,1,0,False,True,False,False,True,False
130,5,109,1,202,False,True,False,False,False,False
140,2,2,1,0,False,False,False,False,False,False
84,6,0,1,0,True,False,False,False,False,False
145,10,0,1,0,True,False,False,False,False,False
100,5,13,2,14,False,False,False,False,False,False
125,2,3,3,364,False,False,True,False,True,False
125,1,1,4,87,False,True,False,False,True,False
60,1,53,1,0,False,False,True,False,False,False
88,2,25,2,0,True,False,False,False,True,False
39,1,57,3,39,False,False,False,False,True,False
48,3,83,1,17,True,False,False,False,False,False
60,1,34,3,335,False,False,True,False,True,False
55,2,11,1,5,True,False,False,False,True,False
51,1,83,12,55,True,False,False,False,True,False
54,1,65,12,57,True,False,False,False,True,False
52,1,74,12,68,True,False,False,False,True,False
117,3,8,1,0,False,True,False,False,False,False
62,1,69,12,65,True,False,False,False,True,False
63,1,49,12,51,True,False,False,False,True,False
120,1,9,1,0,True,False,False,False,True,False
45,1,14,6,0,False,False,True,False,True,False
52,1,3,2,0,True,False,False,False,True,False
175,30,57,1,84,True,False,False,False,False,False
142,2,11,1,117,False,False,True,False,False,False
42,3,8,1,35,True,False,False,False,True,False
90,2,24,4,0,True,False,False,False,True,False
50,1,1,2,0,True,False,False,False,True,False
52,4,4,2,0,True,False,False,False,True,False
350,2,0,1,205,False,True,False,False,False,False
125,2,49,1,347,False,False,True,False,False,False
105,1,88,2,0,False,True,False,False,True,False
100,2,90,1,202,True,False,False,False,False,False
31,55,4,1,0,True,False,False,False,True,False
50,4,3,1,0,True,False,False,False,True,False
80,1,46,1,6,False,True,False,False,True,False
40,30,0,3,326,True,False,False,False,True,False
550,2,0,1,0,False,True,False,False,False,False
70,2,2,2,0,False,False,False,False,False,True
60,2,36,2,52,True,False,False,False,True,False
99,3,55,1,74,True,False,False,False,False,False
125,2,52,1,28,False,True,False,False,True,False
34,1,11,4,78,False,False,False,True,True,False
100,3,16,1,0,False,True,False,False,False,False
115,2,93,1,129,False,True,False,False,True,False
170,30,5,50,323,False,True,False,False,False,False
200,2,110,1,0,False,True,False,False,False,False
175,30,2,50,353,False,True,False,False,False,False
100,30,9,1,0,True,False,False,False,False,False
220,3,78,1,232,False,True,False,False,False,False
50,1,12,1,39,True,False,False,False,True,False
200,3,22,1,0,True,False,False,False,False,False
115,1,72,1,0,True,False,False,False,True,False
60,1,131,2,128,True,False,False,False,True,False
55,3,2,1,241,True,False,False,False,True,False
44,3,13,1,0,True,False,False,False,True,False
70,1,3,1,4,True,False,False,False,False,False
2500,2,0,3,179,False,False,False,False,True,False
135,4,49,2,3,True,False,False,False,False,False
138,7,4,1,0,False,True,False,False,False,False
70,1,0,2,365,False,False,True,False,True,False
150,2,60,1,94,False,True,False,False,False,False
150,30,8,2,0,False,False,True,False,False,False
140,30,4,6,153,False,True,False,False,False,False
400,15,0,1,87,False,True,False,False,False,False
95,3,0,1,0,False,False,True,False,False,False
65,1,7,1,0,True,False,False,False,True,False
102,2,18,1,0,False,True,False,False,False,False
175,5,8,1,0,True,False,False,False,False,False
275,2,16,1,0,False,True,False,False,False,False
145,2,33,1,267,False,True,False,False,False,False
700,4,12,1,124,False,True,False,False,False,False
239,5,2,3,266,False,True,False,False,False,False
65,2,112,1,103,False,True,False,False,False,False
250,4,3,1,333,True,False,False,False,False,False
90,3,74,1,79,True,False,False,False,True,False
85,2,67,2,171,True,False,False,False,False,False
170,2,21,1,9,True,False,False,False,False,False
60,1,26,1,0,False,True,False,False,True,False
50,1,8,2,89,True,False,False,False,True,False
152,3,3,1,0,True,False,False,False,False,False
62,2,55,1,318,False,False,True,False,True,False
70,4,1,1,55,True,False,False,False,True,False
99,2,0,1,20,True,False,False,False,False,False
100,2,36,1,56,True,False,False,False,False,False
110,1,34,2,358,False,False,True,False,True,False
700,2,1,1,0,False,True,False,False,False,False
73,3,6,1,0,False,True,False,False,True,False
100,3,75,1,60,False,True,False,False,False,False
58,3,59,1,42,False,False,False,False,False,False
70,2,5,1,0,True,False,False,False,True,False
140,30,1,6,267,False,True,False,False,False,False
45,6,1,1,14,False,False,True,False,True,False
98,2,2,1,0,False,True,False,False,False,False
150,2,21,2,157,False,True,False,False,False,False
80,10,0,1,0,False,True,False,False,False,False
299,4,6,1,27,True,False,False,False,False,False
51,5,0,1,0,False,True,False,False,True,False
140,2,9,1,36,False,False,True,False,False,False
150,30,88,1,3,False,True,False,False,False,False
150,3,0,1,0,False,False,True,False,True,False
70,1,14,1,0,True,False,False,False,True,False
40,3,17,1,0,True,False,False,False,True,False
67,2,28,1,179,False,True,False,False,True,False
290,30,48,2,299,True,False,False,False,False,False
159,30,2,16,358,False,True,False,False,False,False
175,2,20,1,0,False,True,False,False,False,False
85,1,183,1,120,True,False,False,False,False,False
1000,1,1,1,79,False,True,False,False,False,False
60,1,128,1,67,False,True,False,False,True,False
45,7,0,1,0,False,True,False,False,True,False
48,2,54,10,360,False,False,True,False,True,False
200,1,15,3,351,False,True,False,False,False,False
56,1,10,1,0,False,True,False,False,True,False
50,1,0,1,363,False,False,False,False,True,False
114,2,43,2,114,True,False,False,False,True,False
200,3,32,1,317,True,False,False,False,False,False
60,7,53,1,335,False,False,True,False,True,False
40,2,10,1,22,True,False,False,False,True,False
105,1,24,1,0,True,False,False,False,False,False
70,4,1,1,0,False,True,False,False,True,False
108,4,20,1,329,False,False,True,False,False,False
130,2,49,1,211,True,False,False,False,False,False
30,2,6,1,0,False,False,True,False,True,False
135,3,5,1,0,False,False,True,False,False,False
300,1,0,2,179,False,True,False,False,True,False
79,6,8,1,15,False,True,False,False,False,False
146,2,40,1,200,True,False,False,False,False,False
57,3,1,1,0,True,False,False,False,True,False
150,30,1,50,320,False,True,False,False,False,False
85,2,42,1,168,False,False,False,False,False,False
67,2,5,1,0,False,True,False,False,True,False
35,3,4,1,76,False,False,False,False,True,False
160,30,0,1,31,True,False,False,False,False,False
47,3,8,1,0,True,False,False,False,True,False
46,3,23,1,12,False,True,False,False,True,False
50,1,16,1,343,True,False,False,False,True,False
65,2,20,2,179,True,False,False,False,True,False
115,14,0,1,0,False,True,False,False,False,False
135,90,0,8,125,False,True,False,False,False,False
110,2,9,3,0,True,False,False,False,True,False
48,5,52,1,8,False,False,True,False,True,False
45,3,42,2,252,False,True,False,False,True,False
72,6,0,1,0,False,True,False,False,True,False
137,2,3,1,0,False,False,True,False,False,False
170,2,12,1,3,True,False,False,False,False,False
100,3,0,2,0,True,False,False,False,True,False
198,10,4,1,0,False,True,False,False,False,False
33,1,11,1,0,False,False,True,False,False,True
42,30,42,6,114,True,False,False,False,True,False
139,2,36,1,101,False,False,True,False,False,False
180,2,15,1,4,True,False,False,False,False,False
60,1,26,1,0,False,False,True,False,True,False
275,3,20,2,106,False,True,False,False,False,False
59,6,1,1,0,False,True,False,False,True,False
167,2,102,1,294,True,False,False,False,False,False
95,3,23,1,229,False,True,False,False,True,False
50,1,15,2,0,False,True,False,False,True,False
100,2,27,1,1,False,True,False,False,False,False
94,1,8,1,0,False,True,False,False,False,False
70,4,0,2,0,True,False,False,False,True,False
135,1,1,18,180,False,False,True,False,True,False
550,3,4,2,97,True,False,False,False,False,False
80,1,2,1,88,False,False,False,False,True,False
68,14,10,5,286,True,False,False,False,False,False
63,4,6,1,0,False,False,True,False,True,False
83,2,5,3,188,False,False,False,True,True,False
60,1,57,1,336,False,False,True,False,False,False
155,30,8,16,333,False,True,False,False,False,False
108,7,0,1,0,True,False,False,False,False,False
75,3,7,2,0,True,False,False,False,True,False
35,2,14,1,16,True,False,False,False,True,False
75,2,40,1,246,False,False,False,False,True,False
98,13,1,1,0,True,False,False,False,False,False
100,2,1,3,0,False,True,False,False,False,False
57,3,3,2,83,True,False,False,False,True,False
200,2,24,1,20,False,True,False,False,False,False
350,1,5,1,0,False,True,False,False,False,True
170,2,56,1,305,False,False,True,False,False,False
180,30,2,15,320,False,False,True,False,False,False
200,2,36,2,124,True,False,False,False,False,False
400,3,0,2,0,True,False,False,False,False,False
789,2,51,1,175,True,False,False,False,False,False
60,2,1,1,248,True,False,False,False,True,False
140,3,35,1,190,False,False,True,False,False,False
89,1,105,2,0,False,False,True,False,False,False
150,2,28,1,9,False,True,False,False,False,False
127,4,56,1,286,True,False,False,False,False,False
110,3,20,1,173,True,False,False,False,True,False
123,3,26,1,0,False,True,False,False,False,False
81,30,59,3,111,False,True,False,False,True,False
44,1,7,2,0,True,False,False,False,True,False
105,3,0,2,0,True,False,False,False,True,False
100,2,16,2,0,True,False,False,False,False,False
305,2,29,1,58,False,True,False,False,False,False
85,1,8,1,0,False,True,False,False,True,False
50,7,1,1,0,False,False,True,False,True,False
100,14,5,1,0,True,False,False,False,False,False
176,2,3,1,0,False,True,False,False,False,False
100,3,12,1,4,True,False,False,False,False,False
187,1,6,1,0,False,True,False,False,True,False
70,2,7,1,65,False,False,True,False,True,False
76,2,79,1,11,False,True,False,False,True,False
43,1,86,10,161,False,True,False,False,True,False
350,7,0,1,145,True,False,False,False,False,False
65,2,2,2,76,False,True,False,False,True,False
50,1,28,3,251,False,False,True,False,True,False
37,1,18,6,365,False,False,True,False,False,True
48,1,3,1,0,False,False,True,False,True,False
300,7,14,1,9,False,True,False,False,False,False
135,4,3,1,0,False,True,False,False,False,False
135,2,33,1,75,False,True,False,False,True,False
72,3,21,1,61,False,True,False,False,True,False
90,30,0,1,53,True,False,False,False,False,False
128,1,4,1,0,False,True,False,False,False,False
190,30,8,25,330,False,True,False,False,False,False
150,2,69,2,328,True,False,False,False,False,False
50,1,3,1,0,False,True,False,False,True,False
110,1,0,1,0,False,False,False,False,False,True
60,30,0,1,0,True,False,False,False,False,False
175,2,102,1,152,True,False,False,False,False,False
229,5,1,1,0,False,True,False,False,False,False
95,2,1,1,54,False,True,False,False,True,False
84,1,1,1,0,True,False,False,False,True,False
80,3,37,1,28,False,True,False,False,False,False
120,2,110,1,222,False,False,True,False,True,False
100,3,6,1,250,True,False,False,False,False,False
210,3,138,1,234,False,True,False,False,False,False
260,2,15,1,88,True,False,False,False,False,False
99,3,28,1,325,True,False,False,False,False,False
125,1,80,1,340,False,True,False,False,True,False
65,2,0,1,98,True,False,False,False,True,False
80,2,95,1,51,True,False,False,False,True,False
69,1,14,1,0,False,True,False,False,True,False
48,5,2,1,214,True,False,False,False,True,False
135,4,5,1,95,False,True,False,False,True,False
103,3,35,1,291,True,False,False,False,False,False
110,2,20,2,27,False,False,True,False,False,False
50,4,3,1,0,False,True,False,False,True,False
45,2,0,2,274,True,False,False,False,True,False
125,5,36,1,0,False,True,False,False,False,False
129,1,108,3,116,False,True,False,False,True,False
129,1,111,3,111,False,True,False,False,True,False
129,1,97,3,132,False,True,False,False,True,False
190,30,9,25,334,False,True,False,False,False,False
65,3,2,1,0,False,False,False,False,True,False
99,1,112,1,0,False,True,False,False,True,False
60,2,15,1,95,False,True,False,False,True,False
89,3,57,3,0,True,False,False,False,False,False
75,3,54,2,96,True,False,False,False,True,False
187,3,7,1,5,False,True,False,False,False,False
95,3,19,1,0,False,False,True,False,False,False
160,3,53,2,294,True,False,False,False,False,False
90,2,38,3,45,True,False,False,False,True,False
200,7,10,3,247,False,False,True,False,False,False
48,3,50,2,111,False,False,True,False,True,False
69,4,2,1,0,False,True,False,False,True,False
45,1,22,11,7,True,False,False,False,True,False
90,4,4,3,89,True,False,False,False,True,False
45,1,3,1,0,False,False,True,False,True,False
110,30,41,1,244,False,True,False,False,False,False
180,30,0,1,83,False,False,True,False,False,False
45,12,9,1,0,True,False,False,False,True,False
325,3,21,1,2,False,True,False,False,False,False
55,1,87,3,24,True,False,False,False,True,False
39,3,25,1,0,False,False,True,False,True,False
85,2,5,1,0,False,False,True,False,True,False
124,1,113,1,63,True,False,False,False,False,False
120,3,20,1,0,False,True,False,False,False,False
120,3,8,1,0,False,True,False,False,False,False
198,20,4,1,0,True,False,False,False,False,False
100,7,10,1,0,False,True,False,False,False,False
225,2,14,1,0,True,False,False,False,False,False
57,1,2,2,0,True,False,False,False,True,False
95,3,1,1,67,True,False,False,False,True,False
600,1,0,1,0,True,False,False,False,True,False
80,1,6,2,358,False,False,False,False,True,False
116,3,6,1,0,True,False,False,False,False,False
45,1,43,2,0,False,False,True,False,True,False
50,8,0,1,0,True,False,False,False,True,False
150,6,3,1,36,False,False,True,False,False,False
120,2,11,1,128,False,True,False,False,False,False
99,7,7,1,0,True,False,False,False,False,False
325,7,0,1,0,False,True,False,False,False,False
150,3,3,1,0,False,True,False,False,False,False
500,1,0,2,0,False,True,False,False,True,False
210,2,23,1,0,True,False,False,False,False,False
108,1,6,1,0,True,False,False,False,False,False
50,3,5,1,0,False,True,False,False,True,False
72,90,2,7,223,False,False,False,False,False,False
33,4,63,6,197,False,False,False,True,True,False
500,3,1,1,0,False,True,False,False,False,False
42,30,46,6,202,True,False,False,False,True,False
87,4,34,1,31,False,True,False,False,True,False
45,1,23,1,54,False,False,False,False,True,False
150,1,8,1,158,True,False,False,False,False,False
170,3,75,1,323,True,False,False,False,False,False
75,6,8,3,53,True,False,False,False,True,False
200,2,51,1,127,True,False,False,False,False,False
115,2,0,1,0,False,True,False,False,False,False
165,6,0,1,0,False,False,True,False,False,False
59,2,1,1,0,True,False,False,False,True,False
49,1,109,7,258,True,False,False,False,True,False
77,5,20,1,0,False,True,False,False,True,False
99,2,7,1,0,True,False,False,False,False,False
120,2,6,1,2,True,False,False,False,False,False
85,1,0,1,363,False,True,False,False,True,False
60,1,16,1,0,True,False,False,False,True,False
250,5,2,1,6,False,True,False,False,False,False
30,14,2,1,0,False,False,True,False,True,False
99,2,20,1,24,False,True,False,False,True,False
42,30,33,6,74,True,False,False,False,True,False
90,2,34,1,170,True,False,False,False,True,False
48,7,1,1,0,False,True,False,False,True,False
40,14,1,1,7,False,False,True,False,False,False
200,2,9,1,27,False,True,False,False,False,False
107,2,1,1,90,True,False,False,False,True,False
225,30,20,25,286,False,True,False,False,False,False
27,1,68,3,112,True,False,False,False,True,False
101,2,7,1,0,True,False,False,False,False,False
255,30,5,25,254,False,True,False,False,False,False
320,30,8,25,261,False,True,False,False,False,False
87,2,2,2,0,True,False,False,False,False,False
60,3,6,1,0,False,True,False,False,False,False
199,10,36,2,297,False,True,False,False,False,False
320,1,2,4,249,False,True,False,False,False,False
88,3,8,1,0,True,False,False,False,True,False
115,1,3,2,0,False,True,False,False,True,False
85,2,11,1,0,True,False,False,False,True,False
83,14,0,1,0,True,False,False,False,False,False
176,3,0,1,0,False,True,False,False,False,False
100,1,6,2,0,False,True,False,False,True,False
100,2,1,2,0,False,True,False,False,True,False
135,2,21,5,354,False,False,False,True,False,False
150,6,4,1,64,False,True,False,False,False,False
250,5,3,1,0,False,True,False,False,False,False
125,7,1,1,3,True,False,False,False,False,False
95,4,13,1,111,True,False,False,False,False,False
250,4,7,1,118,True,False,False,False,False,False
175,2,3,1,0,False,True,False,False,False,False
150,30,6,11,65,False,True,False,False,False,False
192,1,0,1,0,False,True,False,False,False,False
110,14,1,1,18,True,False,False,False,False,False
92,4,3,1,0,True,False,False,False,False,False
95,3,29,1,13,True,False,False,False,False,False
280,3,9,1,84,False,True,False,False,False,False
275,3,2,2,0,True,False,False,False,False,False
110,3,1,1,350,False,True,False,False,True,False
80,6,0,1,364,False,True,False,False,True,False
65,1,8,4,155,False,False,True,False,True,False
59,1,100,8,342,False,False,True,False,True,False
55,1,70,8,332,False,False,True,False,True,False
60,1,80,8,320,False,False,True,False,True,False
199,2,59,5,266,False,True,False,False,False,False
79,1,81,3,353,True,False,False,False,True,False
65,3,15,2,2,True,False,False,False,True,False
65,1,8,1,0,True,False,False,False,True,False
85,5,2,1,49,True,False,False,False,False,False
250,2,45,1,289,False,False,False,False,False,False
246,1,10,1,365,False,True,False,False,True,False
150,30,1,50,365,False,True,False,False,False,False
250,3,67,1,87,True,False,False,False,False,False
34,4,24,7,293,False,False,False,True,True,False
80,4,5,1,0,False,False,True,False,False,False
35,4,19,7,346,False,False,False,True,True,False
33,3,29,7,356,False,False,False,True,True,False
130,30,7,20,337,False,True,False,False,False,False
350,1,1,2,365,False,True,False,False,False,False
60,2,27,1,353,False,False,True,False,True,False
150,2,0,1,48,False,True,False,False,True,False
65,21,2,1,81,True,False,False,False,True,False
219,1,29,1,338,False,True,False,False,False,False
46,2,4,1,4,True,False,False,False,True,False
200,2,74,1,35,False,True,False,False,False,False
160,2,130,1,123,True,False,False,False,False,False
350,5,5,1,54,False,True,False,False,False,False
88,1,2,1,0,True,False,False,False,False,False
105,1,0,1,89,False,False,True,False,True,False
175,3,30,1,24,True,False,False,False,False,False
80,5,0,1,90,True,False,False,False,True,False
105,10,4,1,19,False,True,False,False,False,False
160,30,4,20,339,False,True,False,False,False,False
160,6,0,1,0,True,False,False,False,False,False
97,2,54,1,85,True,False,False,False,True,False
89,4,1,1,0,False,True,False,False,True,False
225,10,8,1,90,False,True,False,False,False,False
130,30,7,20,311,False,True,False,False,False,False
125,1,19,2,0,False,True,False,False,True,False
149,4,9,1,74,True,False,False,False,False,False
200,1,1,1,179,True,False,False,False,False,True
65,5,0,1,0,False,True,False,False,False,True
55,3,2,2,0,False,True,False,False,True,False
78,7,3,4,237,True,False,False,False,False,False
275,5,3,1,0,True,False,False,False,False,False
140,10,5,2,0,True,False,False,False,True,False
214,5,37,1,211,True,False,False,False,False,False
65,1,5,1,328,False,False,True,False,True,False
45,1,72,8,296,False,False,True,False,True,False
95,2,43,2,338,True,False,False,False,False,False
65,30,0,26,188,False,True,False,False,True,False
111,1,136,1,51,False,True,False,False,True,False
210,5,6,1,0,False,True,False,False,False,False
100,2,25,1,0,False,True,False,False,True,False
145,1,11,2,333,True,False,False,False,False,False
50,15,3,1,7,True,False,False,False,False,False
280,3,0,1,0,False,True,False,False,False,False
136,2,2,1,0,True,False,False,False,False,False
585,3,10,1,225,True,False,False,False,False,False
200,2,1,1,0,False,False,True,False,False,False
180,3,20,1,0,True,False,False,False,False,False
40,1,56,5,37,True,False,False,False,True,False
40,1,104,5,36,True,False,False,False,True,False
56,1,82,1,22,True,False,False,False,False,False
795,2,9,1,268,False,True,False,False,False,False
135,2,19,1,310,False,False,True,False,False,False
130,30,0,1,186,False,True,False,False,False,False
80,2,13,1,0,False,False,True,False,False,False
110,3,0,3,64,False,True,False,False,True,False
50,1,6,1,0,False,True,False,False,False,False
298,3,3,1,192,True,False,False,False,False,False
55,2,15,1,0,False,True,False,False,True,False
145,2,0,1,0,True,False,False,False,False,False
87,2,10,1,0,False,True,False,False,True,False
100,3,23,1,2,True,False,False,False,False,False
125,1,54,1,0,False,True,False,False,False,False
115,3,69,1,18,False,True,False,False,False,False
50,5,1,1,11,True,False,False,False,True,False
43,10,0,3,89,False,False,False,True,True,False
449,1,3,3,352,False,True,False,False,False,False
26,1,18,2,342,False,False,False,False,False,True
38,20,0,2,7,True,False,False,False,True,False
110,2,5,2,0,True,False,False,False,True,False
32,5,0,1,0,True,False,False,False,True,False
149,5,1,1,0,True,False,False,False,False,False
130,2,41,1,142,True,False,False,False,False,False
75,3,2,1,0,False,False,True,False,True,False
62,2,3,1,0,True,False,False,False,True,False
110,3,3,1,0,False,True,False,False,False,False
80,1,7,1,0,False,True,False,False,True,False
120,1,14,1,0,False,True,False,False,True,False
57,1,4,1,0,True,False,False,False,True,False
239,2,13,1,3,False,True,False,False,False,False
84,1,70,6,321,False,False,True,False,True,False
44,30,3,4,153,False,True,False,False,True,False
100,1,62,1,58,False,True,False,False,True,False
500,6,40,1,276,False,True,False,False,False,False
46,30,5,4,220,False,True,False,False,True,False
140,30,3,15,244,False,False,True,False,False,False
41,30,5,4,211,False,True,False,False,True,False
35,2,5,26,311,True,False,False,False,True,False
114,1,72,1,140,True,False,False,False,False,False
57,2,103,2,3,False,False,True,False,True,False
40,4,13,2,188,True,False,False,False,True,False
60,2,65,1,58,True,False,False,False,True,False
137,14,17,1,233,False,True,False,False,False,False
150,5,1,1,5,False,True,False,False,False,False
80,5,7,2,2,True,False,False,False,True,False
33,10,3,2,63,True,False,False,False,True,False
50,1,24,2,0,True,False,False,False,True,False
55,2,13,2,0,True,False,False,False,True,False
39,1,2,1,0,False,False,True,False,False,False
150,2,4,1,0,False,False,True,False,True,False
197,4,11,1,16,False,True,False,False,False,False
65,2,91,4,325,False,False,False,False,True,False
50,3,0,5,0,True,False,False,False,True,False
50,2,28,4,341,True,False,False,False,True,False
130,3,1,2,0,True,False,False,False,False,False
200,4,17,1,95,True,False,False,False,False,False
45,3,3,2,0,False,True,False,False,True,False
66,1,2,1,0,True,False,False,False,True,False
60,2,48,1,328,True,False,False,False,True,False
399,4,5,9,65,True,False,False,False,False,False
33,1,0,2,0,False,True,False,False,True,False
75,4,3,1,0,False,True,False,False,True,False
279,1,130,1,174,False,True,False,False,False,False
51,30,2,4,262,False,True,False,False,True,False
130,2,3,3,239,False,True,False,False,True,False
90,4,0,1,0,False,False,True,False,False,False
47,1,36,1,59,True,False,False,False,True,False
85,3,14,1,0,True,False,False,False,True,False
99,1,90,2,331,False,True,False,False,True,False
60,3,6,5,0,True,False,False,False,True,False
29,1,53,3,137,False,False,False,False,True,False
170,7,4,1,0,False,True,False,False,False,False
70,1,1,1,132,False,True,False,False,True,False
198,7,9,1,0,False,True,False,False,False,False
87,2,1,1,0,True,False,False,False,True,False
250,1,21,2,0,False,True,False,False,False,False
152,2,72,1,146,True,False,False,False,False,False
1795,1,38,1,116,False,True,False,False,False,False
210,2,4,1,0,False,True,False,False,False,False
135,4,68,2,247,True,False,False,False,False,False
69,3,11,1,7,True,False,False,False,False,False
55,2,53,1,88,True,False,False,False,True,False
90,26,1,1,0,False,True,False,False,False,False
45,5,38,1,79,True,False,False,False,True,False
80,2,3,1,0,True,False,False,False,False,False
37,1,26,6,365,False,False,True,False,False,True
275,2,24,1,335,False,False,True,False,False,False
150,4,32,1,92,True,False,False,False,False,False
200,2,39,1,253,True,False,False,False,False,False
230,5,5,1,5,False,True,False,False,False,False
65,20,0,1,0,True,False,False,False,True,False
149,3,3,1,0,True,False,False,False,False,False
690,3,1,2,0,False,True,False,False,False,False
53,12,1,1,0,False,True,False,False,True,False
245,3,0,1,0,True,False,False,False,True,False
70,4,33,2,0,True,False,False,False,True,False
275,2,23,1,0,False,True,False,False,False,False
113,5,0,1,0,False,True,False,False,False,False
56,2,19,1,0,False,False,True,False,True,False
268,3,4,2,154,False,False,True,False,False,False
75,12,1,1,0,True,False,False,False,True,False
82,15,3,2,0,False,True,False,False,True,False
65,1,10,1,0,True,False,False,False,True,False
71,7,10,1,0,True,False,False,False,False,False
89,1,9,4,334,True,False,False,False,True,False
59,3,26,3,351,False,False,False,True,True,False
100,5,6,1,0,True,False,False,False,False,False
55,3,1,1,0,False,True,False,False,True,False
69,2,51,1,0,False,False,True,False,False,False
35,1,2,1,0,False,True,False,False,True,False
108,3,3,1,0,False,True,False,False,True,False
100,1,3,1,0,True,False,False,False,False,False
